fecha,codigo,facultad,area,materia,seccion,horario,dias,evaluacion,tipo,inscritos,examinados,modalidad
2022-04-20,INT1-I,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS PARA NEGOCIOS I,02,18:05-19:35,Lu-Mie-Vie,TERCERA,ORDINARIA,19,18,EN LINEA
2022-04-20,INI1-I,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS PARA NEGOCIOS I,02,18:05-19:35,Lu-Mie-Vie,TERCERA,ORDINARIA,40,36,EN LINEA
2022-04-20,NEPC-H,Facultad de Ciencias Sociales,PSICOLOGIA,NEURO-PSICOLOGÍA CLÍNICA,01,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,79,79,EN LINEA
2022-04-20,FEPI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,02,06:30-08:00,Mie-Sab,TERCERA,ORDINARIA,83,82,EN LINEA
2022-04-20,INT2-E,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,INTERNET II,01,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,16,16,EN LINEA
2022-04-20,MEVA-H,Facultad de Ciencias Sociales,PSICOLOGIA,MÉTODOS EVALUACIÓN ADULTO,02,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,51,48,EN LINEA
2022-04-20,DEM2N-D,Facultad de Derecho,DERECHO,DERECHO MERCANTIL II,02,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,121,110,EN LINEA
2022-04-20,DEIN-H,Facultad de Ciencias Sociales,PSICOLOGIA,DESARROLLO INDIVIDUAL,07,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,85,71,EN LINEA
2022-04-20,LOJU-D,Facultad de Derecho,DERECHO,LÓGICA JURÍDICA,02,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,120,113,EN LINEA
2022-04-20,OREI-H,Facultad de Derecho,DERECHO,ORGANISMOS REGIONALES E INTERNACIONALES,02,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,86,79,EN LINEA
2022-04-20,NECL-P,Facultad de Ciencias Sociales,PSICOLOGIA,NEUROPSICOLOGÍA CLÍNICA,02,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,110,103,EN LINEA
2022-04-20,BIOG-H,Facultad de Ciencias Sociales,PSICOLOGIA,BIOLOGÍA GENERAL,02,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,93,80,EN LINEA
2022-04-20,TAI1-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,TALLER INTEGRAL I,02,18:40-20:10,Lu-Mie-Vie,TERCERA,ORDINARIA,28,22,EN LINEA
2022-04-20,PSFO-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOLOGÍA FORENSE,01,06:30-08:00,Mie-Sab,TERCERA,ORDINARIA,67,60,EN LINEA
2022-04-20,DESO-E,Facultad de Ciencias Empresariales,NEGOCIOS,DESARROLLO ORGANIZACIONAL,01,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,89,87,EN LINEA
2022-04-20,DPP2-D,Facultad de Derecho,DERECHO,DERECHO PROCESAL PENAL II,01,06:30-08:00,Mie-Sab,TERCERA,ORDINARIA,46,45,EN LINEA
2022-04-20,PROG3-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,PROGRAMACIÓN III,02,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,102,92,EN LINEA
2022-04-20,PELOG-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,PENSAMIENTO LÓGICO,01,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,51,45,EN LINEA
2022-04-20,IA1-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS AVANZADO I,02,09:45-11:15,Lu-Mie-Vie,TERCERA,ORDINARIA,15,14,PRESENCIAL
2022-04-20,GECO-E,Facultad de Ciencias Empresariales,NEGOCIOS,GERENCIA DE CONFLICTOS,03,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,89,86,EN LINEA
2022-04-20,MPRO-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MÉTODOS PROBABILÍSTICOS,01,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,83,71,EN LINEA
2022-04-20,EI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,ESTADÍSTICA Y PROBABILIDADES,01,06:30-08:00,Mie-Sab,TERCERA,ORDINARIA,84,74,EN LINEA
2022-04-20,DEC3-D06,Facultad de Derecho,DERECHO,DERECHO CIVIL III,01,06:30-08:00,Mie-Sab,TERCERA,ORDINARIA,41,35,EN LINEA
2022-04-20,CDC1-E,Facultad de Ciencias Empresariales,NEGOCIOS,CONTABILIDAD DE COSTOS I,04,09:45-11:15,Mie-Sab,TERCERA,ORDINARIA,17,14,PRESENCIAL
2022-04-20,TGDP-D,Facultad de Derecho,DERECHO,INTRODUCCIÓN AL DERECHO PROCESAL,01,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,57,53,EN LINEA
2022-04-20,TER3-T,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,TECNOLOGÍA CERTIFICADA EN REDES III,01,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,21,21,EN LINEA
2022-04-20,ECOE-E,Facultad de Ciencias Empresariales,NEGOCIOS,ECONOMÍA EMPRESARIAL,02,06:30-08:00,Mie-Sab,TERCERA,ORDINARIA,55,54,EN LINEA
2022-04-20,ESTP-E,Facultad de Ciencias Empresariales,NEGOCIOS,ESTRATEGIA DEL PRODUCTO,01,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,88,83,EN LINEA
2022-04-20,CDLA-E,Facultad de Derecho,DERECHO,ESTUDIO DE LA CONSTITUCIÓN,07,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,68,63,EN LINEA
2022-04-20,GECO-E,Facultad de Ciencias Empresariales,NEGOCIOS,GERENCIA DE CONFLICTOS,01,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,94,93,EN LINEA
2022-04-20,AUGU-E,Facultad de Ciencias Empresariales,NEGOCIOS,AUDITORÍA GUBERNAMENTAL,01,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,102,101,EN LINEA
2022-04-20,EMST-T,Facultad de Ciencias Empresariales,NEGOCIOS,EMPRESAS DE SERVICIOS TURÍSTICOS,02,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,13,12,EN LINEA
2022-04-20,PLOE-T,Facultad de Ciencias Empresariales,NEGOCIOS,PLANEACIÓN ORG. DE EVENTOS,01,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,73,70,EN LINEA
2022-04-20,DEC4-D06,Facultad de Derecho,DERECHO,DERECHO CIVIL IV,01,06:30-08:00,Mie-Sab,TERCERA,ORDINARIA,90,65,EN LINEA
2022-04-20,DPCM3-D,Facultad de Derecho,DERECHO,DERECHO PROCESAL CIVIL Y MERCANTIL III,01,06:30-08:00,Mie-Sab,TERCERA,ORDINARIA,38,36,EN LINEA
2022-04-20,HISI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,ADMÓN. DE LA HIGIENE Y SEGURIDAD INDUSTRIAL,01,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,103,93,EN LINEA
2022-04-20,COF1-E,Facultad de Ciencias Empresariales,NEGOCIOS,CONTABILIDAD FINANCIERA I,08,18:40-20:10,Lu-Mie,TERCERA,ORDINARIA,93,89,EN LINEA
2022-04-20,DEEM-N,Facultad de Ciencias Empresariales,NEGOCIOS,DESARROLLO DE EMPRENDEDORES,01,06:30-08:00,Mie-Sab,TERCERA,ORDINARIA,68,64,EN LINEA
2022-04-21,TAI1-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,TALLER INTEGRAL I,01,06:30-08:00,Lu-Mie-Vie,SEGUNDA,DIFERIDA,59,1,EN LINEA
2022-04-21,EPRO-AC,Facultad de Ciencias Sociales,ANTROPOLOGIA,ÉTICA,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,127,96,EN LINEA
2022-04-21,IAR1-H,Facultad de Ciencias Sociales,ANTROPOLOGIA,INVESTIGACIÓN ARQUEOLÓGICA I,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,2,2,EN LINEA
2022-04-21,DEIN-H,Facultad de Ciencias Sociales,PSICOLOGIA,DESARROLLO INDIVIDUAL,02,06:30-08:00,Ma-Jue,SEGUNDA,DIFERIDA,90,1,EN LINEA
2022-04-21,ING1-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS I,02,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,94,72,EN LINEA
2022-04-21,REA1-A,Facultad de Ciencias Sociales,ANTROPOLOGIA,REALIDAD NACIONAL,10,09:30-11:00,Ma-Jue,TERCERA,ORDINARIA,125,115,EN LINEA
2022-04-21,LITNI-H,Facultad de Ciencias Sociales,IDIOMAS,LITERATURA NORTEAMERICANA E INGLESA,01,09:45-11:15,Ma-Jue,TERCERA,ORDINARIA,22,21,PRESENCIAL
2022-04-21,PDTV-H,Facultad de Ciencias Sociales,COMUNICACIONES,PRODUCCIÓN EN TELEVISIÓN,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,56,55,EN LINEA
2022-04-21,IEHT-I,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS ESPECIALIZADO EN HOTELERÍA Y TURISMO,01,09:45-11:15,Ma-Jue,TERCERA,ORDINARIA,22,22,PRESENCIAL
2022-04-21,COA1-I,Facultad de Ciencias Sociales,IDIOMAS,COMPRENSIÓN AUDITIVA I,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,30,26,EN LINEA
2022-04-21,CIAL-T,Facultad de Ciencias Empresariales,NEGOCIOS,CIENCIAS DE LA ALIMENTACIÓN,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,48,43,EN LINEA
2022-04-21,TAI7-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,TALLER INTEGRAL VII,01,06:30-08:00,Ma-Jue-Sab,TERCERA,ORDINARIA,40,40,EN LINEA
2022-04-21,TAI7-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,TALLER INTEGRAL VII,01,06:30-08:00,Ma-Jue-Sab,PRIMERA,DIFERIDA,40,2,EN LINEA
2022-04-21,TAI7-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,TALLER INTEGRAL VII,01,06:30-08:00,Ma-Jue-Sab,SEGUNDA,DIFERIDA,40,1,EN LINEA
2022-04-21,DEM1N-D,Facultad de Derecho,DERECHO,DERECHO MERCANTIL I,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,97,82,EN LINEA
2022-04-21,STCB-H,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,SEMINARIO TALLER DE COMPETENCIAS,09,09:45-11:15,Ma-Jue,TERCERA,ORDINARIA,43,40,PRESENCIAL
2022-04-21,ARCO-E,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ARQUITECTURA DE COMPUTADORAS,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,39,34,EN LINEA
2022-04-21,ARCO-E,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ARQUITECTURA DE COMPUTADORAS,01,06:30-08:00,Ma-Jue,SEGUNDA,DIFERIDA,39,1,EN LINEA
2022-04-21,OCOM-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ORGANIZACIÓN DE LAS COMPUTADORAS,02,09:45-11:15,Ma-Jue,TERCERA,ORDINARIA,21,19,PRESENCIAL
2022-04-21,EPRO-AC,Facultad de Ciencias Sociales,ANTROPOLOGIA,ÉTICA,06,09:45-11:15,Ma-Jue,TERCERA,ORDINARIA,38,35,PRESENCIAL
2022-04-21,OVOP-H,Facultad de Ciencias Sociales,PSICOLOGIA,ORIENTACIÓN VOCACIONAL Y PROFESIONAL,02,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,61,57,EN LINEA
2022-04-21,DEIN-H,Facultad de Ciencias Sociales,PSICOLOGIA,DESARROLLO INDIVIDUAL,02,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,90,81,EN LINEA
2022-04-21,MYTI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,METODOLOGÍA Y TÉCNICAS DE LA INVESTIGACIÓN,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,100,89,EN LINEA
2022-04-21,OPPU-H,Facultad de Ciencias Sociales,COMUNICACIONES,OPINIÓN PÚBLICA,01,09:45-11:15,Ma-Jue,TERCERA,ORDINARIA,21,20,PRESENCIAL
2022-04-21,BAS2-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,BASE DE DATOS II,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,75,66,EN LINEA
2022-04-21,GRIP-I,Facultad de Ciencias Sociales,IDIOMAS,GRAMÁTICA INGLESA PRAGMÁTICA,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,60,50,EN LINEA
2022-04-21,REP1-H,Facultad de Ciencias Sociales,COMUNICACIONES,RELACIONES PÚBLICAS I,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,88,82,EN LINEA
2022-04-21,FOTO-H,Facultad de Ciencias Sociales,COMUNICACIONES,FOTOGRAFÍA,01,09:45-11:15,Ma-Jue,TERCERA,ORDINARIA,36,33,PRESENCIAL
2022-04-21,PUB1-H,Facultad de Ciencias Sociales,COMUNICACIONES,PUBLICIDAD I,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,110,108,EN LINEA
2022-04-21,DEIN-H,Facultad de Ciencias Sociales,PSICOLOGIA,DESARROLLO INDIVIDUAL,06,09:45-11:15,Ma-Jue,TERCERA,ORDINARIA,29,26,PRESENCIAL
2022-04-21,FILO-H,Facultad de Ciencias Sociales,ANTROPOLOGIA,FILOSOFÍA,08,09:45-11:15,Ma-Jue,TERCERA,ORDINARIA,33,33,PRESENCIAL
2022-04-21,ING2-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS II,06,09:45-11:15,Ma-Jue,TERCERA,ORDINARIA,15,14,PRESENCIAL
2022-04-21,MAT3-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA III,01,09:45-11:15,Ma-Jue,TERCERA,ORDINARIA,19,18,PRESENCIAL
2022-04-21,PSLA-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOLOGÍA LABORAL,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,61,60,EN LINEA
2022-04-21,EXGR-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,EXPRESIÓN GRÁFICA,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,47,35,EN LINEA
2022-04-21,EXGR-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,EXPRESIÓN GRÁFICA,01,06:30-08:00,Ma-Jue,PRIMERA,DIFERIDA,47,0,EN LINEA
2022-04-21,PSIG-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOLOGÍA GENERAL,08,09:45-11:15,Ma-Jue,TERCERA,ORDINARIA,48,38,PRESENCIAL
2022-04-21,REME-H,Facultad de Ciencias Sociales,COMUNICACIONES,REDACCIÓN PARA MEDIOS DE COMUNICACIÓN,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,66,55,EN LINEA
2022-04-21,REA1-A,Facultad de Ciencias Sociales,ANTROPOLOGIA,REALIDAD NACIONAL,02,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,128,121,EN LINEA
2022-04-21,REME-H,Facultad de Ciencias Sociales,COMUNICACIONES,REDACCIÓN PARA MEDIOS DE COMUNICACIÓN,01,06:30-08:00,Ma-Jue,SEGUNDA,DIFERIDA,66,1,EN LINEA
2022-04-21,MAT2-E,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA II,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,72,64,EN LINEA
2022-04-21,PSOI-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOLOGÍA ORGANIZACIONAL I,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,60,60,EN LINEA
2022-04-21,MATF-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA FINANCIERA,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,53,45,EN LINEA
2022-04-21,GRIP2-I,Facultad de Ciencias Sociales,IDIOMAS,GRAMÁTICA INGLESA PRAGMÁTICA II,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,90,86,EN LINEA
2022-04-21,ETMO-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,ESTUDIO DEL TRABAJO II,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,55,51,EN LINEA
2022-04-21,ARAR-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,ARTES GRÁFICAS I,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,55,43,EN LINEA
2022-04-21,PREP-E,Facultad de Ciencias Empresariales,NEGOCIOS,PRESUPUESTO DE LA EMPRESA PRIVADA,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,49,37,EN LINEA
2022-04-21,TCOM-H,Facultad de Ciencias Sociales,COMUNICACIONES,TEORÍA DE LA COMUNICACIÓN,02,09:30-11:00,Ma-Jue,TERCERA,ORDINARIA,41,35,EN LINEA
2022-04-21,PROG1-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,PROGRAMACIÓN I,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,25,17,EN LINEA
2022-04-21,CYCOI-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,INGLÉS TÉCNICO III (CONTABILIDAD DE COSTOS),01,06:30-08:00,Ma-Jue-Sab,TERCERA,ORDINARIA,19,17,EN LINEA
2022-04-21,CAL3-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA IV,02,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,29,25,EN LINEA
2022-04-21,STCB-H,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,SEMINARIO TALLER DE COMPETENCIAS,05,09:45-11:15,Ma-Jue,TERCERA,ORDINARIA,45,42,PRESENCIAL
2022-04-21,MODEI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,INGLÉS TÉCNICO II (MODELOS DE DECISIÓN),01,06:30-08:00,Ma-Jue-Sab,TERCERA,ORDINARIA,8,5,EN LINEA
2022-04-21,MODEI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,INGLÉS TÉCNICO II (MODELOS DE DECISIÓN),01,06:30-08:00,Ma-Jue-Sab,SEGUNDA,DIFERIDA,8,1,EN LINEA
2022-04-21,ING2-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS II,04,09:30-11:00,Ma-Jue,TERCERA,ORDINARIA,63,55,EN LINEA
2022-04-21,SICA-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,SISTEMA DE CONTROL ADMINISTRATIVO,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,41,38,EN LINEA
2022-04-21,FIS1-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,FÍSICA I,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,118,106,EN LINEA
2022-04-21,FILO-H,Facultad de Ciencias Sociales,ANTROPOLOGIA,FILOSOFÍA,06,09:30-11:00,Ma-Jue,TERCERA,ORDINARIA,116,106,EN LINEA
2022-04-21,MATE-E,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA I,02,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,82,74,EN LINEA
2022-04-21,STCC-H,Facultad de Ciencias Sociales,IDIOMAS,SEMINARIO TALLER DE COMPETENCIAS,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,128,117,EN LINEA
2022-04-21,FEPS-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,56,48,EN LINEA
2022-04-21,TECO-D,Facultad de Derecho,DERECHO,TÉCNICAS DE ORALIDAD,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,41,36,EN LINEA
2022-04-21,ETAR-H,Facultad de Ciencias Sociales,ANTROPOLOGIA,PARTICULARISMO HISTÓRICO Y CULTURISMO,01,17:00-20:00,Jue,TERCERA,ORDINARIA,8,7,EN LINEA
2022-04-21,DPP2-D,Facultad de Derecho,DERECHO,DERECHO PROCESAL PENAL II,01,06:30-08:00,Mie-Sab,TERCERA,DIFERIDA,46,1,EN LINEA
2022-04-21,STCB-H,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,SEMINARIO TALLER DE COMPETENCIAS,04,09:30-11:00,Ma-Jue,TERCERA,ORDINARIA,127,114,EN LINEA
2022-04-21,OCOM-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ORGANIZACIÓN DE LAS COMPUTADORAS,03,17:00-18:30,Ma-Jue,TERCERA,ORDINARIA,77,54,EN LINEA
2022-04-21,FILO-H,Facultad de Ciencias Sociales,ANTROPOLOGIA,FILOSOFÍA,11,17:00-18:30,Ma-Jue,TERCERA,ORDINARIA,91,18,EN LINEA
2022-04-21,ADCC-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ADMÓN. DE CENTROS DE CÓMPUTO,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,66,62,EN LINEA
2022-04-21,PAV2-T,Facultad de Ciencias Empresariales,NEGOCIOS,PLANIFICACIÓN DE AGENCIAS DE VIAJES II,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,64,61,EN LINEA
2022-04-21,FEPP-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,58,56,EN LINEA
2022-04-21,DII1-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,DISEÑO DE INTERFACES I,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,47,36,EN LINEA
2022-04-21,DII1-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,DISEÑO DE INTERFACES I,01,06:30-08:00,Ma-Jue,SEGUNDA,DIFERIDA,47,2,EN LINEA
2022-04-21,ESCN-I,Facultad de Ciencias Sociales,IDIOMAS,ESTUDIO SOBRE LA CULTURA NORTEAMERICANA,03,17:00-18:30,Ma-Jue,TERCERA,ORDINARIA,41,36,EN LINEA
2022-04-21,EPRO-AC,Facultad de Ciencias Sociales,ANTROPOLOGIA,ÉTICA,08,17:00-18:30,Ma-Jue,TERCERA,ORDINARIA,127,126,EN LINEA
2022-04-21,DPWEB-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,DESARROLLO DE LA PLATAFORMA WEB,01,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,55,47,EN LINEA
2022-04-21,MYTI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,METODOLOGÍA Y TÉCNICAS DE LA INVESTIGACIÓN,04,17:00-18:30,Ma-Jue,TERCERA,ORDINARIA,101,90,EN LINEA
2022-04-21,AIMC-A,Facultad de Ciencias Sociales,ANTROPOLOGIA,ANÁLISIS E INTERPRETACIÓN DE MATERIALES CULTURALES,01,17:00-20:00,Jue,TERCERA,ORDINARIA,5,4,EN LINEA
2022-04-21,MATF-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA FINANCIERA,05,17:00-18:30,Ma-Jue,TERCERA,ORDINARIA,128,121,EN LINEA
2022-04-21,AYDS-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,LENGUAJE UNIFICADO MODELADO (UML),02,17:00-18:30,Ma-Jue,TERCERA,ORDINARIA,105,95,EN LINEA
2022-04-21,OTSO-N,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ORIENTACIÓN TÉCNICA DEL SOFTWARE,02,17:00-18:30,Ma-Jue,TERCERA,ORDINARIA,14,14,EN LINEA
2022-04-21,EDAV-C,Facultad de Ciencias Sociales,COMUNICACIONES,EDICIÓN DE AUDIO Y VIDEO,02,17:00-18:30,Ma-Jue,TERCERA,ORDINARIA,47,45,EN LINEA
2022-04-21,TCOM-H,Facultad de Ciencias Sociales,COMUNICACIONES,TEORÍA DE LA COMUNICACIÓN,03,17:00-18:30,Ma-Jue,TERCERA,ORDINARIA,41,39,EN LINEA
2022-04-21,PSD1-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOLOGÍA DEL DESARROLLO I,02,17:00-18:30,Ma-Jue,TERCERA,ORDINARIA,58,56,EN LINEA
2022-04-21,FOAR2-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,FOTOGRAFÍA ARTÍSTICA II,01,17:00-18:30,Ma-Jue,TERCERA,ORDINARIA,97,93,EN LINEA
2022-04-21,MAT1-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA I,02,06:30-08:00,Ma-Jue,TERCERA,ORDINARIA,40,34,EN LINEA
2022-04-21,INF1-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,INFORMÁTICA,05,09:30-11:00,Ma-Jue,TERCERA,ORDINARIA,79,70,EN LINEA
2022-04-21,PPT2-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICO-PATOLOGÍA II,02,17:00-18:30,Ma-Jue,TERCERA,ORDINARIA,125,122,EN LINEA
2022-04-21,DINA-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,DIBUJO NATURAL,05,17:00-18:30,Ma-Jue,TERCERA,ORDINARIA,29,26,EN LINEA
2022-04-21,DIPC-I,Facultad de Ciencias Sociales,IDIOMAS,DISEÑO E IMPLEMENTACIÓN DE PLANES DE CLASES,02,17:00-18:30,Ma-Jue,TERCERA,ORDINARIA,27,20,EN LINEA
